user_id,skill_id,last_level,monthly_slope,forecast_6m
u213,2.A.1.f,0.300096,0.004075,0.324545
u213,2.A.2.a,0.647658,0.020674,0.771701
u213,2.A.2.b,0.656859,0.016643,0.756717
u213,2.A.2.c,0.539563,0.017124,0.642309
u213,2.A.2.d,0.574265,0.021355,0.702394
u213,2.B.1.a,0.417378,0.010073,0.477815
u213,2.B.1.b,0.498869,0.016656,0.598803
u213,2.B.1.c,0.495067,0.017423,0.599607
u213,2.B.1.d,0.42576,0.006383,0.464058
u213,2.B.1.e,0.446174,0.019446,0.562851
u213,2.B.1.f,0.461916,0.004301,0.48772
u213,2.B.2.i,0.550542,0.018353,0.660657
u213,2.B.3.a,0.714718,0.0119,0.786118
u213,2.B.3.b,0.355463,0.006697,0.395647
u213,2.B.3.c,0.331192,0.008183,0.380291
u213,2.B.3.d,0.226558,0.006279,0.26423
u213,2.B.3.e,0.723817,0.016954,0.825542
u213,2.B.3.g,0.378957,0.00806,0.427318
u213,2.B.3.h,0.279394,0.005498,0.312379
u213,2.B.3.j,0.222602,0.006196,0.25978
u213,2.B.3.k,0.352461,0.003452,0.373172
u213,2.B.3.l,0.191344,0.002336,0.205361
u213,2.B.3.m,0.464785,0.008756,0.517319
u213,2.B.4.e,0.614654,0.020682,0.738748
u213,2.B.4.g,0.543324,0.01425,0.628826
u213,2.B.4.h,0.511446,0.021575,0.640893
u213,2.B.5.a,0.397573,0.011423,0.466113
u213,2.B.5.b,0.225386,0.004582,0.25288
u213,2.B.5.c,0.331838,0.004712,0.360108
u213,2.B.5.d,0.382042,0.006552,0.421354
u214,2.A.1.a,0.579631,0.01668,0.679713
u214,2.A.1.b,0.643419,0.020507,0.766459
u214,2.A.1.c,0.594453,0.014583,0.681951
u214,2.A.1.d,0.562715,0.016412,0.661184
u214,2.A.1.e,0.557197,0.014711,0.645463
u214,2.A.1.f,0.260594,0.008169,0.30961
u214,2.A.2.a,0.695251,0.018617,0.80695
u214,2.A.2.b,0.610427,0.012553,0.685743
u214,2.A.2.c,0.483413,0.009555,0.540745
u214,2.A.2.d,0.592549,0.015803,0.687366
u214,2.B.1.a,0.532576,0.018401,0.642984
u214,2.B.1.b,0.60316,0.014909,0.692613
u214,2.B.1.c,0.524198,0.020814,0.649084
u214,2.B.1.d,0.465893,0.018569,0.577306
u214,2.B.1.e,0.601352,0.023873,0.744591
u214,2.B.1.f,0.39325,0.013936,0.476867
u214,2.B.2.i,0.600216,0.02107,0.726634
u214,2.B.3.a,0.448623,0.014725,0.536975
u214,2.B.3.b,0.513644,0.015618,0.607354
u214,2.B.3.c,0.31709,0.013648,0.398976
u214,2.B.3.d,0.245422,0.013967,0.329227
u214,2.B.3.e,0.670752,0.013636,0.752567
u214,2.B.3.g,0.333398,0.010881,0.398685
u214,2.B.3.h,0.163755,0.008007,0.211795
u214,2.B.3.j,0.242657,0.008422,0.293186
u214,2.B.3.k,0.263586,0.006115,0.300277
u214,2.B.3.l,0.193116,0.007418,0.237621
u214,2.B.3.m,0.325642,0.006707,0.365885
u214,2.B.4.e,0.650662,0.019096,0.765236
u214,2.B.4.g,0.500887,0.019452,0.617601
u214,2.B.4.h,0.555563,0.020658,0.679514
u214,2.B.5.a,0.547524,0.01664,0.647361
u214,2.B.5.b,0.31827,0.004731,0.346655
u214,2.B.5.c,0.330053,0.011328,0.398023
u214,2.B.5.d,0.410919,0.005836,0.445934
u215,2.A.1.a,0.612395,0.019939,0.73203
u215,2.A.1.b,0.623516,0.01537,0.715734
u215,2.A.1.c,0.667611,0.01576,0.762169
u215,2.A.1.d,0.669702,0.024477,0.816563
u215,2.A.1.e,0.830668,0.019417,0.947168
u215,2.A.1.f,0.565384,0.013233,0.644779
u215,2.A.2.a,0.705038,0.022752,0.841549
u215,2.A.2.b,0.720133,0.024395,0.866502
u215,2.A.2.c,0.505125,0.021064,0.631512
u215,2.A.2.d,0.432349,0.020077,0.552812
u215,2.B.1.a,0.367225,0.003469,0.388039
u215,2.B.1.b,0.45275,0.018741,0.565195
u215,2.B.1.c,0.512923,0.017654,0.618845
u215,2.B.1.d,0.349931,0.00708,0.392412
u215,2.B.1.e,0.482594,0.015895,0.577961
u215,2.B.1.f,0.428663,0.007434,0.473265
u215,2.B.2.i,0.688052,0.020909,0.813509
u215,2.B.3.a,0.744889,0.017004,0.846912
u215,2.B.3.b,0.305595,0.010873,0.370835
u215,2.B.3.c,0.190129,0.002185,0.203242
u215,2.B.3.d,0.241279,0.010865,0.306471
u215,2.B.3.e,0.356354,0.001124,0.363099
u215,2.B.3.g,0.303194,0.01121,0.370456
u215,2.B.3.h,0.305726,0.008854,0.358853
u215,2.B.3.j,0.23985,0.006033,0.276047
u215,2.B.3.k,0.286475,0.008656,0.338413
u215,2.B.3.l,0.244767,0.008309,0.294624
u215,2.B.3.m,0.281175,0.007301,0.324983
u215,2.B.4.e,0.654665,0.017117,0.757367
u215,2.B.4.g,0.718577,0.013526,0.799734
u215,2.B.4.h,0.7118,0.021817,0.842702
u215,2.B.5.a,0.596188,0.014497,0.683172
u215,2.B.5.b,0.273193,0.004432,0.299784
u215,2.B.5.c,0.2896,0.007718,0.335905
u215,2.B.5.d,0.381791,0.005224,0.413133
u216,2.A.1.a,0.718259,0.020309,0.840115
u216,2.A.1.b,0.616114,0.01897,0.729936
u216,2.A.1.c,0.768536,0.017485,0.873446
u216,2.A.1.d,0.684651,0.021401,0.813058
u216,2.A.1.e,0.605123,0.021575,0.734571
u216,2.A.1.f,0.254943,0.006924,0.29649
u216,2.A.2.a,0.618938,0.024501,0.765944
u216,2.A.2.b,0.565619,0.014663,0.653597
u216,2.A.2.c,0.560911,0.018068,0.66932
u216,2.A.2.d,0.544868,0.024455,0.691595
u216,2.B.1.a,0.486567,0.017789,0.5933
u216,2.B.1.b,0.436655,0.018909,0.550109
u216,2.B.1.c,0.476302,0.011156,0.54324
u216,2.B.1.d,0.468128,0.007059,0.510481
u216,2.B.1.e,0.553479,0.018384,0.663781
u216,2.B.1.f,0.380562,0.007859,0.427713
u216,2.B.2.i,0.579431,0.018215,0.688724
u216,2.B.3.a,0.44075,0.009177,0.495813
u216,2.B.3.b,0.293615,0.008865,0.346806
u216,2.B.3.c,0.191785,0.007549,0.23708
u216,2.B.3.d,0.3362,0.005308,0.368045
u216,2.B.3.e,0.532121,0.015239,0.623555
u216,2.B.3.g,0.356805,0.006345,0.394877
u216,2.B.3.h,0.307599,0.007438,0.352225
u216,2.B.3.j,0.28033,0.005049,0.310623
u216,2.B.3.k,0.224646,0.006596,0.264222
u216,2.B.3.l,0.201543,0.011461,0.270306
u216,2.B.3.m,0.408564,0.007056,0.450899
u216,2.B.4.e,0.557607,0.018561,0.668972
u216,2.B.4.g,0.639424,0.015397,0.731805
u216,2.B.4.h,0.602044,0.01584,0.697086
u216,2.B.5.a,0.562761,0.020466,0.685558
u216,2.B.5.b,0.385376,0.009954,0.445097
u216,2.B.5.c,0.301945,0.007458,0.346693
u216,2.B.5.d,0.437335,0.001366,0.445532
u217,2.A.1.a,0.750188,0.019044,0.864449
u217,2.A.1.b,0.69867,0.012623,0.774411
u217,2.A.1.c,0.606446,0.020422,0.728976
u217,2.A.1.d,0.714145,0.020278,0.835816
u217,2.A.1.e,0.540358,0.020641,0.664203
u217,2.A.1.f,0.401924,0.009228,0.457293
u217,2.A.2.a,0.639455,0.01658,0.738934
u217,2.A.2.b,0.720425,0.016089,0.81696
u217,2.A.2.c,0.552857,0.01494,0.642499
u217,2.A.2.d,0.638395,0.018938,0.752024
u217,2.B.1.a,0.523778,0.016483,0.622676
u217,2.B.1.b,0.543981,0.015422,0.636515
u217,2.B.1.c,0.413175,0.006692,0.453329
u217,2.B.1.d,0.38646,0.011992,0.45841
u217,2.B.1.e,0.518228,0.017584,0.623733
u217,2.B.1.f,0.531441,0.021063,0.657817
u217,2.B.2.i,0.682982,0.015774,0.777626
u217,2.B.3.a,0.580248,0.019938,0.699874
u217,2.B.3.b,0.498063,0.016442,0.596714
u217,2.B.3.c,0.339572,0.012599,0.415169
u217,2.B.3.d,0.251804,0.004927,0.281365
u217,2.B.3.e,0.614685,0.016821,0.715611
u217,2.B.3.g,0.452482,0.021195,0.57965
u217,2.B.3.h,0.32559,0.005197,0.356774
u217,2.B.3.j,0.308448,0.007102,0.35106
u217,2.B.3.k,0.618631,0.01863,0.730411
u217,2.B.3.l,0.25546,0.009584,0.312966
u217,2.B.3.m,0.503924,0.01446,0.590686
u217,2.B.4.e,0.688123,0.01803,0.7963
u217,2.B.4.g,0.596498,0.015306,0.688331
u217,2.B.4.h,0.59876,0.019148,0.713651
u217,2.B.5.a,0.579791,0.018774,0.692434
u217,2.B.5.b,0.339647,0.006113,0.376323
u217,2.B.5.c,0.371937,0.012598,0.447522
u217,2.B.5.d,0.484591,0.010672,0.54862
u218,2.A.1.a,0.646863,0.016009,0.742918
u218,2.A.1.b,0.647792,0.016183,0.744889
u218,2.A.1.c,0.570426,0.019732,0.68882
u218,2.A.1.d,0.597531,0.017515,0.702619
u218,2.A.1.e,0.255732,0.01122,0.323054
u218,2.A.1.f,0.351525,0.008321,0.401448
u218,2.A.2.a,0.583902,0.018195,0.693074
u218,2.A.2.b,0.673581,0.023759,0.816135
u218,2.A.2.c,0.480307,0.020282,0.602
u218,2.A.2.d,0.48723,0.017408,0.591676
u218,2.B.1.a,0.481104,0.007795,0.527877
u218,2.B.1.b,0.550389,0.021202,0.677603
u218,2.B.1.c,0.416036,0.010098,0.476623
u218,2.B.1.d,0.461247,0.007384,0.505552
u218,2.B.1.e,0.449602,0.013227,0.528967
u218,2.B.1.f,0.477587,0.008571,0.529012
u218,2.B.2.i,0.556903,0.016776,0.657561
u218,2.B.3.a,0.512513,0.011343,0.58057
u218,2.B.3.b,0.339346,0.003633,0.361146
u218,2.B.3.c,0.308815,0.012589,0.384348
u218,2.B.3.d,0.25136,0.007011,0.293426
u218,2.B.3.e,0.393335,0.009313,0.449213
u218,2.B.3.g,0.503434,0.023573,0.644874
u218,2.B.3.h,0.17494,0.006967,0.21674
u218,2.B.3.j,0.36098,0.011799,0.431771
u218,2.B.3.k,0.315113,0.00991,0.374573
u218,2.B.3.l,0.262279,0.001452,0.270993
u218,2.B.3.m,0.516311,0.017103,0.61893
u218,2.B.4.e,0.543607,0.016292,0.64136
u218,2.B.4.g,0.568559,0.020841,0.693602
u218,2.B.4.h,0.56208,0.015615,0.65577
u218,2.B.5.a,0.517057,0.019084,0.631559
u218,2.B.5.b,0.25568,0.009145,0.310547
u218,2.B.5.c,0.219885,0.011665,0.289877
u218,2.B.5.d,0.421905,0.008239,0.47134
u219,2.A.1.a,0.628571,0.015265,0.72016
u219,2.A.1.b,0.610024,0.018058,0.718373
u219,2.A.1.c,0.529254,0.019589,0.646786
u219,2.A.1.d,0.641523,0.017389,0.745857
u219,2.A.1.e,0.582292,0.015681,0.676376
u219,2.A.1.f,0.333312,0.007139,0.376149
u219,2.A.2.a,0.631472,0.017594,0.737034
u219,2.A.2.b,0.654053,0.019029,0.768228
u219,2.A.2.c,0.578177,0.016548,0.677463
u219,2.A.2.d,0.639486,0.015774,0.73413
u219,2.B.1.a,0.483785,0.007676,0.529842
u219,2.B.1.b,0.589451,0.018334,0.699454
u219,2.B.1.c,0.343756,0.003217,0.363061
u219,2.B.1.d,0.355164,0.009443,0.411824
u219,2.B.1.e,0.562117,0.021886,0.693435
u219,2.B.1.f,0.462304,0.012231,0.535689
u219,2.B.2.i,0.701149,0.012442,0.775803
u219,2.B.3.a,0.482773,0.022827,0.619733
u219,2.B.3.b,0.364177,0.006951,0.405883
u219,2.B.3.c,0.224939,0.005215,0.256228
u219,2.B.3.d,0.281352,0.011556,0.350687
u219,2.B.3.e,0.530726,0.019387,0.64705
u219,2.B.3.g,0.435871,0.008137,0.484695
u219,2.B.3.h,0.309063,0.009269,0.364676
u219,2.B.3.j,0.236304,0.009222,0.291635
u219,2.B.3.k,0.392242,0.008278,0.441912
u219,2.B.3.l,0.241453,0.006661,0.281418
u219,2.B.3.m,0.414656,0.006083,0.451152
u219,2.B.4.e,0.651381,0.01512,0.742099
u219,2.B.4.g,0.546589,0.021157,0.673528
u219,2.B.4.h,0.550271,0.015026,0.640427
u219,2.B.5.a,0.39548,0.010813,0.46036
u219,2.B.5.b,0.286386,0.005987,0.322306
u219,2.B.5.c,0.369391,0.010996,0.43537
u219,2.B.5.d,0.443512,0.007382,0.487804
u220,2.A.1.a,0.74252,0.014762,0.831091
u220,2.A.1.b,0.595973,0.021635,0.725786
u220,2.A.1.c,0.609911,0.016779,0.710587
u220,2.A.1.d,0.52542,0.018313,0.635298
u220,2.A.1.e,0.430635,0.01684,0.531675
u220,2.A.1.f,0.319852,0.006165,0.356844
u220,2.A.2.a,0.595498,0.018698,0.707683
u220,2.A.2.b,0.547976,0.016795,0.648747
u220,2.A.2.c,0.401703,0.001286,0.409419
u220,2.A.2.d,0.533508,0.017344,0.637574
u220,2.B.1.a,0.49854,0.018682,0.610632
u220,2.B.1.b,0.526029,0.015248,0.617519
u220,2.B.1.c,0.430726,0.006849,0.471822
u220,2.B.1.d,0.49888,0.010297,0.56066
u220,2.B.1.e,0.529439,0.0171,0.632038
u220,2.B.1.f,0.533529,0.018027,0.641689
u220,2.B.2.i,0.579192,0.017852,0.686307
u220,2.B.3.a,0.56775,0.019036,0.681965
u220,2.B.3.b,0.484168,0.017598,0.589754
u220,2.B.3.c,0.288913,0.012085,0.361424
u220,2.B.3.d,0.263781,0.008371,0.314007
u220,2.B.3.e,0.585505,0.019986,0.70542
u220,2.B.3.g,0.345832,0.012115,0.418525
u220,2.B.3.h,0.352787,0.01557,0.44621
u220,2.B.3.j,0.230367,0.011868,0.301574
u220,2.B.3.k,0.306257,0.005329,0.33823
u220,2.B.3.l,0.207342,0.01238,0.281621
u220,2.B.3.m,0.316652,0.010081,0.377139
u220,2.B.4.e,0.637602,0.015054,0.727926
u220,2.B.4.g,0.708714,0.025633,0.862513
u220,2.B.4.h,0.591674,0.025023,0.741812
u220,2.B.5.a,0.499265,0.014428,0.58583
u220,2.B.5.b,0.242301,0.01182,0.313222
u220,2.B.5.c,0.201288,0.004915,0.230781
u220,2.B.5.d,0.313124,0.004902,0.342534
u221,2.A.1.a,0.705535,0.022126,0.838293
u221,2.A.1.b,0.69167,0.019216,0.806966
u221,2.A.1.c,0.590703,0.022525,0.725854
u221,2.A.1.d,0.644298,0.022301,0.778101
u221,2.A.1.e,0.581192,0.014963,0.670972
u221,2.A.1.f,0.386905,0.010765,0.451493
u221,2.A.2.a,0.685855,0.016523,0.784994
u221,2.A.2.b,0.674409,0.02211,0.807068
u221,2.A.2.c,0.553215,0.013344,0.633276
u221,2.A.2.d,0.66146,0.021541,0.790709
u221,2.B.1.a,0.570021,0.016938,0.671651
u221,2.B.1.b,0.496901,0.013408,0.57735
u221,2.B.1.c,0.46136,0.011553,0.530679
u221,2.B.1.d,0.411274,0.007639,0.457109
u221,2.B.1.e,0.495471,0.023832,0.638465
u221,2.B.1.f,0.551353,0.022607,0.686993
u221,2.B.2.i,0.682538,0.016985,0.784446
u221,2.B.3.a,0.500439,0.02463,0.648219
u221,2.B.3.b,0.482488,0.006047,0.518768
u221,2.B.3.c,0.502475,0.020621,0.6262
u221,2.B.3.d,0.329742,0.002669,0.345758
u221,2.B.3.e,0.612584,0.021337,0.740604
u221,2.B.3.g,0.627358,0.021133,0.754158
u221,2.B.3.h,0.446747,0.015743,0.541203
u221,2.B.3.j,0.620917,0.022638,0.756742
u221,2.B.3.k,0.651663,0.012444,0.726327
u221,2.B.3.l,0.533469,0.020313,0.655345
u221,2.B.3.m,0.556522,0.018652,0.668436
u221,2.B.4.e,0.648125,0.023965,0.791914
u221,2.B.4.g,0.642543,0.014258,0.728093
u221,2.B.4.h,0.720068,0.018006,0.828106
u221,2.B.5.a,0.554677,0.020936,0.680294
u221,2.B.5.b,0.305323,0.011213,0.372598
u221,2.B.5.c,0.415041,0.007891,0.462384
u221,2.B.5.d,0.513921,0.023248,0.653412
u222,2.A.1.a,0.544678,0.016845,0.645746
u222,2.A.1.b,0.65149,0.019461,0.768258
u222,2.A.1.c,0.527745,0.018272,0.637376
u222,2.A.1.d,0.543861,0.01866,0.655823
u222,2.A.1.e,0.636952,0.015872,0.732182
u222,2.A.1.f,0.45974,0.009437,0.516363
u222,2.A.2.a,0.63946,0.020486,0.762375
u222,2.A.2.b,0.571817,0.019892,0.691169
u222,2.A.2.c,0.349041,0.009283,0.404739
u222,2.A.2.d,0.532154,0.019066,0.646549
u222,2.B.1.a,0.571686,0.019438,0.688314
u222,2.B.1.b,0.429178,0.004733,0.457574
u222,2.B.1.c,0.306969,0.005357,0.339112
u222,2.B.1.d,0.259301,0.012004,0.331323
u222,2.B.1.e,0.489671,0.009012,0.543743
u222,2.B.1.f,0.470204,0.009314,0.526086
u222,2.B.2.i,0.68767,0.021706,0.817907
u222,2.B.3.a,0.614148,0.018599,0.725741
u222,2.B.3.b,0.546201,0.00971,0.604461
u222,2.B.3.c,0.28728,0.010689,0.351414
u222,2.B.3.d,0.247136,0.009729,0.305511
u222,2.B.3.e,0.88653,0.016857,0.987672
u222,2.B.3.g,0.385794,0.011243,0.453254
u222,2.B.3.h,0.336894,0.00698,0.378776
u222,2.B.3.j,0.176202,0.007419,0.220716
u222,2.B.3.k,0.29198,0.005948,0.32767
u222,2.B.3.l,0.286439,0.010599,0.350034
u222,2.B.3.m,0.582518,0.019267,0.69812
u222,2.B.4.e,0.597112,0.020758,0.721661
u222,2.B.4.g,0.52653,0.017884,0.633833
u222,2.B.4.h,0.617249,0.016588,0.716778
u222,2.B.5.a,0.51058,0.018322,0.620512
u222,2.B.5.b,0.284404,0.01176,0.354963
u222,2.B.5.c,0.370619,0.009355,0.426751
u222,2.B.5.d,0.404897,0.011265,0.47249
u223,2.A.1.a,0.649599,0.015669,0.743613
u223,2.A.1.b,0.553641,0.014282,0.639332
u223,2.A.1.c,0.608699,0.016169,0.705711
u223,2.A.1.d,0.637471,0.018882,0.750763
u223,2.A.1.e,0.561895,0.014945,0.651565
u223,2.A.1.f,0.275116,0.009103,0.329733
u223,2.A.2.a,0.647693,0.019634,0.765496
u223,2.A.2.b,0.601532,0.016599,0.701129
u223,2.A.2.c,0.502153,0.009042,0.556407
u223,2.A.2.d,0.55781,0.017711,0.664074
u223,2.B.1.a,0.520013,0.012238,0.593444
u223,2.B.1.b,0.490313,0.021311,0.61818
u223,2.B.1.c,0.387125,0.008264,0.43671
u223,2.B.1.d,0.43594,0.010454,0.498664
u223,2.B.1.e,0.513599,0.01475,0.602097
u223,2.B.1.f,0.332599,0.006692,0.372751
u223,2.B.2.i,0.64851,0.017656,0.754445
u223,2.B.3.a,0.192497,0.008801,0.245302
u223,2.B.3.b,0.565572,0.019153,0.680492
u223,2.B.3.c,0.274363,0.007819,0.321275
u223,2.B.3.d,0.266703,0.008792,0.319457
u223,2.B.3.e,0.201566,0.01118,0.268644
u223,2.B.3.g,0.397606,0.003541,0.41885
u223,2.B.3.h,0.266372,0.010591,0.329915
u223,2.B.3.j,0.30734,0.009599,0.364936
u223,2.B.3.k,0.309362,0.003775,0.332009
u223,2.B.3.l,0.236806,0.006622,0.27654
u223,2.B.3.m,0.260404,0.010296,0.322179
u223,2.B.4.e,0.558752,0.020895,0.684123
u223,2.B.4.g,0.654246,0.019611,0.771911
u223,2.B.4.h,0.574317,0.021944,0.705978
u223,2.B.5.a,0.474054,0.014547,0.561337
u223,2.B.5.b,0.275125,0.009676,0.333183
u223,2.B.5.c,0.261839,0.012539,0.337074
u223,2.B.5.d,0.381778,0.010693,0.445936
u224,2.A.1.a,0.694699,0.016754,0.795223
u224,2.A.1.b,0.720151,0.014434,0.806757
u224,2.A.1.c,0.612513,0.013156,0.69145
u224,2.A.1.d,0.654612,0.016814,0.755496
u224,2.A.1.e,0.412661,0.004003,0.436677
u224,2.A.1.f,0.428656,0.006694,0.468818
u224,2.A.2.a,0.65448,0.016938,0.756107
u224,2.A.2.b,0.573475,0.018241,0.682918
u224,2.A.2.c,0.39241,0.009462,0.449182
u224,2.A.2.d,0.58583,0.021571,0.715259
u224,2.B.1.a,0.345946,0.00977,0.404567
u224,2.B.1.b,0.519453,0.017556,0.624791
u224,2.B.1.c,0.352386,0.010643,0.416245
u224,2.B.1.d,0.357989,0.004977,0.387853
u224,2.B.1.e,0.430472,0.006515,0.469559
u224,2.B.1.f,0.454532,0.008793,0.507289
u224,2.B.2.i,0.487254,0.017251,0.590758
u224,2.B.3.a,0.533342,0.014056,0.617675
u224,2.B.3.b,0.456204,0.004162,0.481175
u224,2.B.3.c,0.31574,0.009791,0.374488
u224,2.B.3.d,0.234702,0.005637,0.268523
u224,2.B.3.e,0.684327,0.01228,0.758006
u224,2.B.3.g,0.467248,0.013702,0.54946
u224,2.B.3.h,0.324319,0.007404,0.368741
u224,2.B.3.j,0.273716,0.004819,0.302631
u224,2.B.3.k,0.518128,0.010146,0.579001
u224,2.B.3.l,0.256666,0.005191,0.28781
u224,2.B.3.m,0.586629,0.018695,0.698798
u224,2.B.4.e,0.512695,0.015898,0.60808
u224,2.B.4.g,0.55257,0.020033,0.672769
u224,2.B.4.h,0.569922,0.01445,0.656621
u224,2.B.5.a,0.516871,0.019185,0.631982
u224,2.B.5.b,0.261559,0.011867,0.332764
u224,2.B.5.c,0.283309,0.00829,0.333051
u224,2.B.5.d,0.341898,0.009169,0.396909
u225,2.A.1.a,0.630149,0.016884,0.731451
u225,2.A.1.b,0.604161,0.020116,0.72486
u225,2.A.1.c,0.552484,0.022641,0.688327
u225,2.A.1.d,0.519093,0.015144,0.609955
u225,2.A.1.e,0.456944,0.00174,0.467383
u225,2.A.1.f,0.413099,0.00504,0.443341
u225,2.A.2.a,0.638059,0.013206,0.717295
u225,2.A.2.b,0.614371,0.020448,0.73706
u225,2.A.2.c,0.473739,0.014622,0.561472
u225,2.A.2.d,0.570049,0.016943,0.671708
u225,2.B.1.a,0.492959,0.00657,0.532379
u225,2.B.1.b,0.498023,0.017802,0.604837
u225,2.B.1.c,0.591239,0.016498,0.690227
u225,2.B.1.d,0.452137,0.008047,0.50042
u225,2.B.1.e,0.524951,0.017502,0.629962
u225,2.B.1.f,0.44031,0.009145,0.495181
u225,2.B.2.i,0.609594,0.015194,0.70076
u225,2.B.3.a,0.677301,0.019086,0.791818
u225,2.B.3.b,0.389847,0.006653,0.429764
u225,2.B.3.c,0.313128,0.006706,0.353362
u225,2.B.3.d,0.29675,0.012183,0.369845
u225,2.B.3.e,0.752103,0.015049,0.842395
u225,2.B.3.g,0.367449,0.01277,0.44407
u225,2.B.3.h,0.286511,0.001725,0.296862
u225,2.B.3.j,0.321756,0.005884,0.35706
u225,2.B.3.k,0.368434,0.01135,0.436535
u225,2.B.3.l,0.266937,0.0101,0.327539
u225,2.B.3.m,0.403167,0.006529,0.44234
u225,2.B.4.e,0.544403,0.01389,0.627744
u225,2.B.4.g,0.479283,0.015148,0.570174
u225,2.B.4.h,0.450706,0.018939,0.564337
u225,2.B.5.a,0.356035,0.00426,0.381598
u225,2.B.5.b,0.305141,0.011469,0.373954
u225,2.B.5.c,0.311,0.008642,0.362852
u225,2.B.5.d,0.393664,0.008395,0.444031
u226,2.A.1.a,0.665675,0.015233,0.757073
u226,2.A.1.b,0.536508,0.016106,0.633143
u226,2.A.1.c,0.567076,0.018844,0.68014
u226,2.A.1.d,0.699838,0.02016,0.820798
u226,2.A.1.e,0.499698,0.018653,0.611614
u226,2.A.1.f,0.236194,0.006773,0.276831
u226,2.A.2.a,0.693121,0.01399,0.777064
u226,2.A.2.b,0.629691,0.017103,0.73231
u226,2.A.2.c,0.440481,0.007541,0.485727
u226,2.A.2.d,0.623487,0.019472,0.740321
u226,2.B.1.a,0.540085,0.01971,0.658343
u226,2.B.1.b,0.554047,0.015915,0.649536
u226,2.B.1.c,0.481219,0.014888,0.570545
u226,2.B.1.d,0.528389,0.016091,0.624937
u226,2.B.1.e,0.509692,0.01768,0.615772
u226,2.B.1.f,0.448265,0.004757,0.47681
u226,2.B.2.i,0.592785,0.01796,0.700544
u226,2.B.3.a,0.552814,0.016172,0.649847
u226,2.B.3.b,0.47058,0.015022,0.560713
u226,2.B.3.c,0.309651,0.011421,0.378177
u226,2.B.3.d,0.284498,0.008191,0.333647
u226,2.B.3.e,0.762175,0.02135,0.890277
u226,2.B.3.g,0.258492,0.006042,0.294743
u226,2.B.3.h,0.275214,0.005649,0.309108
u226,2.B.3.j,0.237024,0.008052,0.285338
u226,2.B.3.k,0.145516,0.009895,0.204887
u226,2.B.3.l,0.242376,0.010095,0.302945
u226,2.B.3.m,0.281958,0.006552,0.321271
u226,2.B.4.e,0.573335,0.012426,0.647891
u226,2.B.4.g,0.580029,0.014135,0.664836
u226,2.B.4.h,0.508113,0.019009,0.622164
u226,2.B.5.a,0.564563,0.018137,0.673384
u226,2.B.5.b,0.248173,0.004257,0.273718
u226,2.B.5.c,0.262872,0.007033,0.30507
u226,2.B.5.d,0.423129,0.009513,0.480205
u227,2.A.1.a,0.736663,0.019247,0.852146
u227,2.A.1.b,0.762112,0.022754,0.898638
u227,2.A.1.c,0.694518,0.019875,0.81377
u227,2.A.1.d,0.70702,0.020751,0.831529
u227,2.A.1.e,0.90852,0.018369,1.0
u227,2.A.1.f,0.536415,0.011869,0.607626
u227,2.A.2.a,0.634902,0.017474,0.739748
u227,2.A.2.b,0.613647,0.020165,0.734634
u227,2.A.2.c,0.47447,0.014979,0.564347
u227,2.A.2.d,0.51973,0.020467,0.642534
u227,2.B.1.a,0.327593,0.004669,0.355608
u227,2.B.1.b,0.543321,0.018796,0.656099
u227,2.B.1.c,0.56202,0.020526,0.685178
u227,2.B.1.d,0.370311,0.009134,0.425113
u227,2.B.1.e,0.527179,0.012923,0.604717
u227,2.B.1.f,0.391726,0.00663,0.431508
u227,2.B.2.i,0.83054,0.017742,0.936992
u227,2.B.3.a,0.694647,0.016438,0.793273
u227,2.B.3.b,0.279189,0.013454,0.359912
u227,2.B.3.c,0.280408,0.00587,0.31563
u227,2.B.3.d,0.155124,0.010021,0.215252
u227,2.B.3.e,0.428717,0.008405,0.479148
u227,2.B.3.g,0.269765,0.007147,0.312648
u227,2.B.3.h,0.177433,0.010801,0.242236
u227,2.B.3.j,0.209114,0.00389,0.232455
u227,2.B.3.k,0.27709,0.007329,0.321064
u227,2.B.3.l,0.292062,0.004626,0.319816
u227,2.B.3.m,0.17881,0.008657,0.230749
u227,2.B.4.e,0.735113,0.016984,0.837017
u227,2.B.4.g,0.628568,0.017739,0.735002
u227,2.B.4.h,0.737837,0.019124,0.852581
u227,2.B.5.a,0.556011,0.016814,0.656896
u227,2.B.5.b,0.291528,0.011385,0.359838
u227,2.B.5.c,0.311974,0.017617,0.417676
u227,2.B.5.d,0.389295,0.010469,0.452108
u228,2.A.1.a,0.668483,0.019617,0.786183
u228,2.A.1.b,0.693589,0.013632,0.775382
u228,2.A.1.c,0.616381,0.019602,0.733992
u228,2.A.1.d,0.570972,0.01555,0.664273
u228,2.A.1.e,0.60659,0.017916,0.714086
u228,2.A.1.f,0.340296,0.007824,0.387239
u228,2.A.2.a,0.724828,0.020261,0.846396
u228,2.A.2.b,0.676592,0.018776,0.789246
u228,2.A.2.c,0.473928,0.019795,0.5927
u228,2.A.2.d,0.559255,0.022387,0.693577
u228,2.B.1.a,0.461035,0.013868,0.544246
u228,2.B.1.b,0.531222,0.016582,0.630712
u228,2.B.1.c,0.401199,0.008209,0.450452
u228,2.B.1.d,0.511041,0.010765,0.575632
u228,2.B.1.e,0.5115,0.013509,0.592555
u228,2.B.1.f,0.509526,0.012042,0.58178
u228,2.B.2.i,0.567018,0.020152,0.687932
